"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"258","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"259","Tyreik McAllister (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Kendric Pryor (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Dennis Houston (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Danny Gray (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Velus Jones Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"264","Jalen Virgil (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"265","Xavier Weaver (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Tay Martin (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Bo Melton (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"268","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"269","Deven Thompkins (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Mitchell Tinsley (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"271","Braylon Sanders (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Brandon Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"274","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"275","A.T. Perry (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"276","Kelvin Harmon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Odell Beckham Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.7%"
"279","Allen Robinson II (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"280","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Brandin Cooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.3%"
"282","Mike Evans (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.5%"
"283","Marquise Brown (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.4%"
"284","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"290","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"291","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"293","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"294","Justin Hardee Sr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Kendrick Bourne (NE)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"296","Zach Pascal (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"297","Chris Godwin (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.7%"
"298","Mike Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","20.7%"
"299","John Ross (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","JuJu Smith-Schuster (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.0%"
"301","Curtis Samuel (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.9%"
"302","Tim Patrick (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"303","Jamal Agnew (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Mack Hollins (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"306","Josh Reynolds (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"307","Brandon Powell (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"308","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"310","DK Metcalf (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.7%"
"311","N'Keal Harry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","Cedrick Wilson Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"313","Deon Cain (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Dante Pettis (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Braxton Berrios (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"316","DJ Chark Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"317","Allen Lazard (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.3%"
"318","River Cracraft (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Anthony Miller (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Alex McGough (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Russell Gage (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","Equanimeous St. Brown (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"323","Marquez Valdes-Scantling (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.7%"
"324","Chris Conley (SF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"325","Phillip Dorsett II (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"326","Jamison Crowder (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"327","Adam Thielen (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.7%"
"328","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Dee Williams (SEA)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.8%"
""
""
