"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"260","Jalen Virgil (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"261","Xavier Weaver (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Tay Martin (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Bo Melton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"264","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Deven Thompkins (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"266","Mitchell Tinsley (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","Braylon Sanders (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"268","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Brandon Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"271","A.T. Perry (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3%"
"272","Dontayvion Wicks (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.7%"
"273","N'Keal Harry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"274","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"275","Allen Robinson II (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"276","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"277","Mike Evans (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.5%"
"278","Brandin Cooks (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.3%"
"279","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"281","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"282","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"285","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"286","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"287","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"288","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Adam Thielen (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.7%"
"290","DK Metcalf (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.7%"
"291","Justin Hardee Sr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"292","Kendrick Bourne (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"293","Zach Pascal (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"294","John Ross (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"295","Chris Godwin (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.7%"
"296","JuJu Smith-Schuster (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.0%"
"297","Zay Jones (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.8%"
"298","Jamal Agnew (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Tim Patrick (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"300","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Josh Reynolds (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"302","Brandon Powell (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"303","Keith Kirkwood (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"305","Cedrick Wilson Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"306","Deon Cain (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Anthony Miller (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Christian Kirk (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48.4%"
"309","Braxton Berrios (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"310","DJ Chark Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"311","River Cracraft (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"312","Russell Gage (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Alex McGough (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Allen Lazard (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.3%"
"315","Equanimeous St. Brown (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Chris Conley (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"317","Phillip Dorsett II (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"318","Stefon Diggs (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43.5%"
"319","Jamison Crowder (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Amari Cooper (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.5%"
"321","Tyler Lockett (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","63.2%"
"322","Kalif Raymond (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"323","Laquon Treadwell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Tyler Boyd (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.2%"
"325","Greg Dortch (ARI)","1","1","-1","-1.0","0","0","0","0","0","0","0","1","-0.1","-0.1","6.5%"
"326","Jalen Reagor (LAC)","0","1","0","0","0","0","0","2","-2","0","0","1","-0.2","-0.2","0.0%"
"327","Olamide Zaccheaus (WAS)","1","3","8","8.0","8","0","0","0","0","0","1","1","-1.2","-1.2","0.6%"
"328","Dyami Brown (WAS)","2","3","-13","-6.5","0","0","0","0","0","0","0","1","-1.3","-1.3","0.6%"
"329","Jacob Cowing (SF)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.7%"
""
""
