"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"295","Nathaniel Watson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"296","Jamal Hill (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"297","Darius Muasau (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"298","Tatum Bethune (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","James Houston (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"300","Rex Sunahara (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Odafe Oweh (BAL)","4","1","2.5","0","0","1","0","0","1","0.0","0.0","3.7%"
"302","Chazz Surratt (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"303","Ade Ogundeji (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","Baron Browning (ARI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"305","Victor Dimukeje (ARI)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"306","Jaelan Phillips (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","6.2%"
"307","Cameron McGrone (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Chris Rumph II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Pat Jones II (MIN)","2","3","2","0","0","1","0","0","1","0.0","0.0","1.7%"
"310","Nick Niemann (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"311","Sam Kamara (CLE)","2","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"312","Boogie Basham Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Tony Fields II (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Grant Stuard (IND)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"315","Buddy Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Jamin Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"317","Brenton Cox Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"318","Ronnie Perkins (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Patrick Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Jeremiah Moon (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"321","Jonathon Cooper (DEN)","2","3","0","0","0","0","0","0","1","0.0","0.0","10.4%"
"322","Tarron Jackson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"323","Garret Wallow (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Christian Elliss (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"325","Milo Eifler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"326","Jake Hansen (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"327","Amari Burney (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"328","Arron Mosby (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Nephi Sewell (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"330","J.J. Russell (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"331","Cameron Goode (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"332","Kyron Johnson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"333","Jesse Luketa (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"334","Chance Campbell (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"335","Luiji Vilain (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"336","De'Shaan Dixon (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"337","DeAngelo Malone (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"338","Xavier Thomas (ARI)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"339","Kayvon Thibodeaux (NYG)","3","1","0","0","0","0","0","0","1","0.0","0.0","16.3%"
"340","Kingsley Enagbare (GB)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"341","Christian Harris (HOU)","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"342","Amen Ogbongbemiga (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"343","Jon Rhattigan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"344","Brendon White (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"345","Zayne Anderson (GB)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"346","Curtis Robinson (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"347","Tyreke Smith (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"348","Nik Bonitto (DEN)","3","1","0","0","0","0","0","0","1","0.0","0.0","3.7%"
"349","Channing Tindall (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"350","Brian Asamoah II (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"351","D'Marco Jackson (NO)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"352","Amare Barno (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"353","Ali Gaye (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"354","Ochaun Mathis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"355","Deslin Alexandre (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"356","Josh Ross (SEA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"357","Chad Muma (JAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"358","David Ojabo (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"359","Arnold Ebiketie (ATL)","1","2","0","0","0","0","0","0","1","0.0","0.0","5.5%"
"360","Travon Walker (JAC)","1","1","0","0","0","0","0","0","1","0.0","0.0","19.5%"
"361","Jermaine Johnson II (NYJ)","2","0","0","0","0","0","0","0","1","0.0","0.0","3.8%"
"362","Boye Mafe (SEA)","3","2","1","0","0","0","0","0","1","0.0","0.0","9.6%"
"363","Tom Wort (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"364","Nick Bellore (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"365","J.T. Thomas (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"366","Jadeveon Clowney (CAR)","3","3","0","0","0","0","0","0","1","0.0","0.0","6.7%"
"367","Markell Carter (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Ross Homan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"369","Akinola Ayodele (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"370","Scott McKillop (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Nathan Triplett (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Tanoh Kpassagnon (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Calvin Munson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Dawuane Smoot (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Anthony Walker Jr. (MIA)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.4%"
"376","Jalen Reeves-Maybin (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","7.6%"
"377","Tyus Bowser (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"378","Matt Milano (BUF)","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"379","Thomas Hennessy (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","Duke Riley (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"381","Samson Ebukam (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"382","Reid Ferguson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"383","Taybor Pepper (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"384","Zach Cunningham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"385","Haason Reddick (NYJ)","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"386","Charles Harris (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"387","Luke Rhodes (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"388","Nicholas Morrow (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","4.1%"
"389","Ogbo Okoronkwo (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"390","Jacob Martin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"391","Trent Sieg (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"392","Chris Board (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"393","Scott Daly (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"394","Ja'Whaun Bentley (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.8%"
"395","Matthew Adams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"396","Oren Burks (PHI)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"397","Ezekiel Turner (DET)","0","0","0","0","0","0","0","0","0","0","0","9.0%"
"398","Ben Niemann (DET)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"399","Christian Kuntz (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"400","Uchenna Nwosu (SEA)","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"401","Bradley Chubb (MIA)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"402","Arden Key (TEN)","3","1","0","0","0","0","0","0","1","0.0","0.0","3.2%"
"403","Marcus Davenport (DET)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"404","Ronnie Harrison Jr. (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"405","Rashaan Evans (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"406","Lorenzo Carter (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"407","Josh Sweat (PHI)","2","2","0","0","0","0","0","0","1","0.0","0.0","4.7%"
"408","Za'Darius Smith (DET)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.6%"
"409","Kwon Alexander (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"410","Dante Fowler Jr. (WAS)","1","1","0","0","0","0","0","0","1","0.0","0.0","10.4%"
"411","Danielle Hunter (HOU)","3","2","1.5","0","0","0","0","0","1","0.0","0.0","45.7%"
"412","Yannick Ngakoue (NE)","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"413","Leonard Floyd (SF)","0","0","0","0","0","0","0","0","1","0.0","0.0","5.7%"
"414","Tyler Matakevich (PIT)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"415","Nick Vigil (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"416","Joey Bosa (LAC)","1","1","1","0","0","0","0","0","1","0.0","0.0","7.9%"
"417","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"418","Josh Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"419","JJ Jansen (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"420","Jake McQuaide (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"421","Emmanuel Ogbah (MIA)","1","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"422","Rick Lovato (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"423","Kamu Grugier-Hill (MIN)","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"424","Jihad Ward (MIN)","0","0","0","0","0","0","1","0","1","0.0","0.0","0.0%"
"425","Neville Hewitt (HOU)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.9%"
"426","Charley Hughlett (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"427","Morgan Cox (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"428","Jon Weeks (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"429","Aaron Brewer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"430","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"431","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"432","Joe Cardona (NE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"433","Casey Kreiter (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
