"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"295","Nathaniel Watson (CLE)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"296","Jamal Hill (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"297","Darius Muasau (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"298","Rex Sunahara (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Nick Bolton (KC)","0","0","0","0","0","0","0","0","0","0","0","36.1%"
"300","Chazz Surratt (NYJ)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"301","Odafe Oweh (BAL)","0","1","0","0","0","0","0","0","1","0.0","0.0","3.7%"
"302","Baron Browning (ARI)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"303","Pat Jones II (MIN)","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"304","Derrick Barnes (DET)","0","0","0","0","0","0","0","0","0","0","0","1.3%"
"305","Boogie Basham Jr. (NYG)","0","1","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"306","Buddy Johnson (DAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"307","Chris Rumph II (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","Nick Niemann (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"309","Sam Kamara (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","Garret Wallow (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"311","Victor Dimukeje (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","Ronnie Perkins (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Jaelan Phillips (MIA)","0","0","0","0","0","0","0","0","0","0","0","6.2%"
"314","Cameron McGrone (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Brenton Cox Jr. (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"316","Patrick Johnson (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"317","Jeremiah Moon (PIT)","0","1","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"318","Pete Werner (NO)","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"319","Jonathon Cooper (DEN)","4","2","0.5","0","0","1","0","0","1","0.0","0.0","10.4%"
"320","Jamin Davis (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.6%"
"321","Tarron Jackson (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"322","Grant Stuard (IND)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"323","Tony Fields II (LAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"324","Amari Burney (LV)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Luke Masterson (LV)","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"326","SirVocea Dennis (TB)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"327","Baylon Spector (BUF)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"328","Cameron Goode (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"329","Chandler Wooten (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"330","Ochaun Mathis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"331","Deslin Alexandre (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"332","DeAngelo Malone (ATL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"333","Nephi Sewell (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"334","Arron Mosby (GB)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"335","Ali Gaye (TEN)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"336","De'Shaan Dixon (JAC)","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"337","Luiji Vilain (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"338","Chance Campbell (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"339","Troy Andersen (ATL)","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"340","Kyron Johnson (TEN)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"341","Antonio Grier Jr. (FA)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"342","Tyrice Knight (SEA)","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"343","Kingsley Enagbare (GB)","1","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"344","Brendon White (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"345","Christian Harris (HOU)","0","0","0","0","0","0","0","0","0","0","0","2.9%"
"346","Xavier Thomas (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"347","Kayvon Thibodeaux (NYG)","0","0","0","0","0","0","0","0","0","0","0","16.3%"
"348","Curtis Robinson (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"349","Christian Elliss (NE)","1","1","0.5","0","0","0","0","0","1","0.0","0.0","2.1%"
"350","Milo Eifler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"351","Jon Rhattigan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"352","Zayne Anderson (GB)","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"353","Channing Tindall (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"354","Jermaine Johnson II (NYJ)","0","0","0","0","0","0","0","0","0","0","0","3.8%"
"355","Boye Mafe (SEA)","3","1","0","0","0","0","0","0","1","0.0","0.0","9.6%"
"356","Josh Ross (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"357","Tyreke Smith (SEA)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"358","Nik Bonitto (DEN)","1","0","1","0","0","0","0","0","1","0.0","0.0","3.7%"
"359","Brian Asamoah II (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"360","Arnold Ebiketie (ATL)","1","1","0","1","0","0","0","0","1","0.0","0.0","5.5%"
"361","D'Marco Jackson (NO)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"362","Leo Chenal (KC)","0","0","0","0","0","0","0","0","0","0","0","2.7%"
"363","Amare Barno (CAR)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"364","Travon Walker (JAC)","0","1","0","0","0","0","0","0","1","0.0","0.0","19.5%"
"365","David Ojabo (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"366","Tom Wort (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"367","Nick Bellore (WAS)","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"368","J.T. Thomas (JAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"369","Jadeveon Clowney (CAR)","0","0","0","0","0","0","0","0","0","0","0","6.7%"
"370","Markell Carter (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"371","Ross Homan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"372","Von Miller (BUF)","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"373","Akinola Ayodele (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Scott McKillop (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"375","Nathan Triplett (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"376","Dawuane Smoot (BUF)","1","1","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"377","Tanoh Kpassagnon (NO)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"378","Calvin Munson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","Anthony Walker Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"380","Tyus Bowser (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"381","Matt Milano (BUF)","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"382","Thomas Hennessy (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"383","Duke Riley (MIA)","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"384","Samson Ebukam (IND)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"385","Charles Harris (CAR)","0","5","0","0","0","0","0","0","1","0.0","0.0","2.1%"
"386","Reid Ferguson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"387","Haason Reddick (NYJ)","0","0","0","0","0","0","0","0","0","0","0","10.3%"
"388","Taybor Pepper (SF)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"389","Zach Cunningham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"390","Luke Rhodes (IND)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"391","Jacob Martin (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"392","Trent Sieg (DAL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"393","Chris Board (BAL)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"394","Foyesade Oluokun (JAC)","0","0","0","0","0","0","0","0","0","0","0","68.7%"
"395","Scott Daly (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"396","Ja'Whaun Bentley (NE)","0","0","0","0","0","0","0","0","0","0","0","2.8%"
"397","Matthew Adams (NYG)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"398","Oren Burks (PHI)","0","0","0","0","0","0","0","0","1","0.0","0.0","1.1%"
"399","Ezekiel Turner (DET)","0","0","0","0","0","0","0","0","0","0","0","9.0%"
"400","Ben Niemann (DET)","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"401","Christian Kuntz (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"402","Nicholas Morrow (BUF)","0","0","0","0","0","0","0","0","0","0","0","4.1%"
"403","Uchenna Nwosu (SEA)","0","0","0","0","0","0","0","0","0","0","0","2.1%"
"404","Bradley Chubb (MIA)","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"405","Arden Key (TEN)","0","1","0","0","0","0","0","0","1","0.0","0.0","3.2%"
"406","Marcus Davenport (DET)","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"407","Ronnie Harrison Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"408","Rashaan Evans (ATL)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"409","Josey Jewell (CAR)","0","0","0","0","0","0","0","0","0","0","0","16.4%"
"410","Josh Sweat (PHI)","3","2","1","0","0","0","0","0","1","0.0","0.0","4.7%"
"411","Jordan Hicks (CLE)","0","0","0","0","0","0","0","0","0","0","0","6.5%"
"412","Kwon Alexander (DEN)","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"413","Bud Dupree (LAC)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"414","Dante Fowler Jr. (WAS)","4","0","2","0","0","0","0","0","1","0.0","0.0","10.4%"
"415","Eric Kendricks (DAL)","0","0","0","0","0","0","0","0","0","0","0","37.0%"
"416","Shaq Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"417","Danielle Hunter (HOU)","1","1","1","0","0","1","0","0","1","0.0","0.0","45.7%"
"418","Alex Singleton (DEN)","0","0","0","0","0","0","0","0","0","0","0","12.5%"
"419","Yannick Ngakoue (NE)","1","0","1","0","0","0","0","0","1","0.0","0.0","2.0%"
"420","Tyler Matakevich (PIT)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"421","Rick Lovato (PHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"422","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"423","Josh Harris (LAC)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"424","JJ Jansen (CAR)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"425","Jake McQuaide (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"426","Joey Bosa (LAC)","0","0","0","0","0","0","0","0","0","0","0","7.9%"
"427","Emmanuel Ogbah (MIA)","0","0","0","0","0","0","0","0","0","0","0","3.3%"
"428","Jihad Ward (MIN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"429","Kamu Grugier-Hill (MIN)","0","0","0","0","0","0","0","0","0","0","0","5.6%"
"430","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"431","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"432","Joe Cardona (NE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"433","Charley Hughlett (CLE)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"434","Morgan Cox (TEN)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"435","Jon Weeks (HOU)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"436","Aaron Brewer (ARI)","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"437","Casey Kreiter (NYG)","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
""
""
